Sample,Time,XCenter,YCenter
35316,1412.6,116.5728886,441.8421554
35317,1412.64,116.3629536,441.9096077
35318,1412.68,116.1747394,441.9615941
35319,1412.72,115.9864287,442.0136427
35320,1412.76,115.7980213,442.0657535
35321,1412.8,115.5999769,442.1110523
35322,1412.84,115.3990164,442.1857477
35323,1412.88,115.2103047,442.238055
35324,1412.92,115.0214957,442.2904248
35325,1412.96,114.8230379,442.335987
35326,1413,114.6340313,442.3884831
35327,1413.04,114.432515,442.4635438
35328,1413.08,114.2433022,442.5161736
35329,1413.12,114.0444285,442.5620003
35330,1413.16,113.8550169,442.614757
35331,1413.2,113.665507,442.6675766
35332,1413.24,113.4634309,442.7430045
35333,1413.28,113.264139,442.7890968
35334,1413.32,113.0743199,442.8421151
35335,1413.36,112.9173505,441.9432521
35336,1413.4,112.7700297,441.053948
35337,1413.44,112.6132219,440.1605284
35338,1413.48,112.4660472,439.2765935
35339,1413.52,112.3093961,438.388552
35340,1413.56,112.1623628,437.5099221
35341,1413.6,112.0058638,436.6271946
35342,1413.64,111.8494422,435.7471102
35343,1413.68,111.7026158,434.8763295
35344,1413.72,111.5463392,434.0014641
35345,1413.76,111.3996431,433.1358317
35346,1413.8,111.2435071,432.266123
35347,1413.84,111.096937,431.4055777
35348,1413.88,110.940937,430.5409644
35349,1413.92,111.4164027,430.0560228
35350,1413.96,111.8813285,429.565732
35351,1414,112.3546638,429.083231
35352,1414.04,112.8174888,428.5953807
35353,1414.08,113.2887109,428.1153006
35354,1414.12,113.7588777,427.6364214
35355,1414.16,114.2064527,427.1734997
35356,1414.2,114.6745649,426.6969657
35357,1414.24,115.1416343,426.2216182
35358,1414.28,115.5982802,425.7409212
35359,1414.32,116.063287,425.2679374
35360,1414.36,116.5178989,424.7896041
35361,1414.4,116.9808596,424.318965
35362,1414.44,117.4097188,423.5630828
35363,1414.48,117.837286,422.8095963
35364,1414.52,118.2635678,422.0584932
35365,1414.56,118.6767826,421.3305273
35366,1414.6,119.1005491,420.5840885
35367,1414.64,119.5230499,419.8399967
35368,1414.68,119.9442918,419.0982396
35369,1414.72,120.3642811,418.3588054
35370,1414.76,120.7830243,417.6216819
35371,1414.8,121.1889472,416.9072383
35372,1414.84,121.6052516,416.1746376
35373,1414.88,122.0203289,415.4443128
35374,1414.92,122.3309295,415.1236446
35375,1414.96,122.6387849,414.8300992
35376,1415,122.9484614,414.5104805
35377,1415.04,123.246241,414.2115385
35378,1415.08,123.5641808,413.8993427
35379,1415.12,123.8610851,413.6013839
35380,1415.16,124.1780976,413.2902204
35381,1415.2,124.4854786,412.9732175
35382,1415.24,124.7810719,412.6767392
35383,1415.28,125.0966957,412.36713
35384,1415.32,125.3914254,412.0716217
35385,1415.36,125.6970044,411.7566766
35386,1415.4,126.0000052,411.4684876
35387,1415.44,126.3046872,411.1545616
35388,1415.48,126.6089155,410.8411594
35389,1415.52,126.9106104,410.5544143
35390,1415.56,127.213949,410.242023
35391,1415.6,127.5056922,409.9498875
35392,1415.64,127.8172371,409.6448383
35393,1415.68,128.1081375,409.35365
35394,1415.72,128.4097172,409.0432679
35395,1415.76,128.7199174,408.739724
35396,1415.8,129.0095553,408.4499619
35397,1415.84,129.3188696,408.1474045
35398,1415.88,129.6076758,407.858577
35399,1415.92,129.9070684,407.5506886
35400,1415.96,130.2040877,407.269103
35401,1416,130.5026164,406.9621967
35402,1416.04,130.5026164,406.9621967
35403,1416.08,130.5026164,406.9621967
35404,1416.12,130.5026164,406.9621967
35405,1416.16,130.5026164,406.9621967
35406,1416.2,130.5026164,406.9621967
35407,1416.24,130.5026164,406.9621967
35408,1416.28,130.5026164,406.9621967
35409,1416.32,130.5026164,406.9621967
35410,1416.36,130.5026164,406.9621967
35411,1416.4,130.5026164,406.9621967
35412,1416.44,130.5026164,406.9621967
35413,1416.48,130.5026164,406.9621967
35414,1416.52,130.5026164,406.9621967
35415,1416.56,130.5026164,406.9621967
35416,1416.6,130.5026164,406.9621967
35417,1416.64,130.5026164,406.9621967
35418,1416.68,130.5026164,406.9621967
35419,1416.72,130.5026164,406.9621967
35420,1416.76,130.5026164,406.9621967
35421,1416.8,130.5026164,406.9621967
35422,1416.84,130.5026164,406.9621967
35423,1416.88,130.5026164,406.9621967
35424,1416.92,130.5026164,406.9621967
35425,1416.96,130.5026164,406.9621967
35426,1417,130.5026164,406.9621967
35427,1417.04,130.5026164,406.9621967
35428,1417.08,130.5026164,406.9621967
35429,1417.12,130.5026164,406.9621967
35430,1417.16,130.5026164,406.9621967
35431,1417.2,130.5026164,406.9621967
35432,1417.24,130.5026164,406.9621967
35433,1417.28,130.5026164,406.9621967
35434,1417.32,130.5026164,406.9621967
35435,1417.36,130.5026164,406.9621967
35436,1417.4,130.5026164,406.9621967
35437,1417.44,130.5026164,406.9621967
35438,1417.48,130.5026164,406.9621967
35439,1417.52,130.5026164,406.9621967
35440,1417.56,130.5026164,406.9621967
35441,1417.6,130.5026164,406.9621967
