Sample,Time,X.center,Y.center,,, 
9155,366.16,195.6312777,276.5022327,,,
9156,366.2,195.8299335,276.4444372,,,
9157,366.24,196.0419887,276.380159,,,
9158,366.28,196.2475947,276.3266599,,,
9159,366.32,196.459359,276.2625212,,,
9160,366.36,196.6709744,276.198455,,,
9161,366.4,196.8761634,276.1451506,,,
9162,366.44,197.0874895,276.0812233,,,
9163,366.48,197.2986676,276.0173682,,,
9164,366.52,197.5034419,275.9642576,,,
9165,366.56,197.7143324,275.9005407,,,
9166,366.6,197.9116378,275.8433911,,,
9167,366.64,198.1222446,275.7798122,,,
9168,366.68,198.3327048,275.716305,,,
9169,366.72,198.5367984,275.6635137,,,
9170,366.76,198.7469737,275.6001436,,,
9171,366.8,198.7273411,275.0908153,,,
9172,366.84,198.707717,274.5824549,,,
9173,366.88,198.6943,274.0644884,,,
9174,366.92,198.6818513,273.5622194,,,
9175,366.96,198.6622423,273.0567555,,,
9176,367,198.6426417,272.5522428,,,
9177,367.04,198.6292285,272.0381978,,,
9178,367.08,198.6096397,271.5355972,,,
9179,367.12,198.5900591,271.0339353,,,
9180,367.16,198.5704867,270.5332079,,,
9181,367.2,198.5642079,270.027133,,,
9182,367.24,198.5446417,269.5282799,,,
9183,367.28,198.5250835,269.0303491,,,
9184,367.32,198.5055333,268.5333368,,,
9185,367.36,198.4921316,268.0269372,,,
9186,367.4,198.4725925,267.5317715,,,
9187,367.44,198.4530613,267.0375121,,,
9188,367.48,198.4406272,266.5482349,,,
9189,367.52,198.4272279,266.0455573,,,
9190,367.56,198.4077102,265.5540109,,,
9191,367.6,198.3882001,265.0633555,,,
9192,367.64,199.3301652,262.3941421,,,
9193,367.68,200.2675535,259.7466258,,,
9194,367.72,201.188554,257.1400396,,,
9195,367.76,202.0994574,254.5636381,,,
9196,367.8,203.0004921,252.0167404,,,
9197,367.84,203.8918798,249.4986857,,,
9198,367.88,204.7795736,246.9995045,,,
9199,367.92,205.6522572,244.5373414,,,
9200,367.96,205.6621223,245.6697138,,,
9201,368,205.6719426,246.8068571,,,
9202,368.04,205.6817179,247.9488197,,,
9203,368.08,205.6914477,249.0956512,,,
9204,368.12,205.7011318,250.2474014,,,
9205,368.16,205.7107698,251.4041209,,,
9206,368.2,205.7203614,252.5658611,,,
9207,368.24,205.7299063,253.7326738,,,
9208,368.28,205.7394041,254.9046117,,,
9209,368.32,205.7488544,256.0817283,,,
9210,368.36,206.7722798,256.0621477,,,
9211,368.4,207.7862812,256.039305,,,
9212,368.44,208.8046558,256.0211905,,,
9213,368.48,209.8193607,255.9901734,,,
9214,368.52,210.8327641,255.9735291,,,
9215,368.56,211.8368922,255.9536101,,,
9216,368.6,212.8454618,255.938413,,,
9217,368.64,212.7217652,254.5823618,,,
9218,368.68,212.5985295,253.2329985,,,
9219,368.72,212.4757487,251.8902413,,,
9220,368.76,212.353417,250.5540099,,,
9221,368.8,212.2315286,249.2242251,,,
9222,368.84,212.1100778,247.9008088,,,
9223,368.88,211.9890589,246.5836844,,,
9224,368.92,211.8684665,245.2727762,,,
9225,368.96,211.748295,243.9680097,,,
9226,369,211.8692694,243.9027881,,,
9227,369.04,211.990183,243.8376067,,,
9228,369.08,212.1110358,243.7724657,,,
9229,369.12,212.2330359,243.7203641,,,
9230,369.16,212.3537695,243.6552989,,,
9231,369.2,212.4744424,243.5902739,,,
9232,369.24,212.5950549,243.525289,,,
9233,369.28,212.7156069,243.4603442,,,
9234,369.32,212.8360986,243.3954393,,,
9235,369.36,212.95653,243.3305745,,,
9236,369.4,213.0769012,243.2657496,,,
9237,369.44,213.1984373,243.2139281,,,
9238,369.48,213.3186904,243.1491783,,,
9239,369.52,213.4388835,243.0844684,,,
9240,369.56,213.5590167,243.0197982,,,
9241,369.6,213.6790901,242.9551677,,,
9242,369.64,213.7991037,242.8905769,,,
9243,369.68,213.9190576,242.8260257,,,
9244,369.72,214.0389519,242.761514,,,
9245,369.76,214.1600282,242.70997,,,
9246,369.8,214.2798055,242.6455329,,,
9247,369.84,214.3995234,242.5811353,,,
9248,369.88,214.519182,242.516777,,,
9249,369.92,215.3317103,242.6617571,,,
9250,369.96,216.1376939,242.8160082,,,
9251,370,216.9479229,242.961487,,,
9252,370.04,217.7570117,243.1072201,,,
9253,370.08,218.5596584,243.2622187,,,
9254,370.12,219.366528,243.4084628,,,
9255,370.16,220.1722975,243.5549675,,,
9256,370.2,220.9717263,243.7107329,,,
9257,370.24,221.7753558,243.8577613,,,
9258,370.28,223.1949376,243.9351755,,,
9259,370.32,224.605232,244.0226517,,,
9260,370.36,226.0166676,244.1022424,,,
9261,370.4,227.4190354,244.1918711,,,
9262,370.44,228.8226157,244.2736434,,,
9263,370.48,230.2173442,244.3654315,,,
9264,370.52,231.6133555,244.4493922,,,
9265,370.56,233.0007278,244.5433477,,,
9266,370.6,233.7763874,244.6524721,,,
9267,370.64,234.5510955,244.7618946,,,
9268,370.68,235.3313925,244.8755356,,,
9269,370.72,236.1042299,244.9855605,,,
9270,370.76,236.8761518,245.0958881,,,
9271,370.8,237.6536876,245.2104445,,,
9272,370.84,238.4238108,245.3213841,,,
9273,370.88,239.1930541,245.4326313,,,
9274,370.92,240.4243074,245.7416896,,,
9275,370.96,241.6492212,246.0603826,,,
9276,371,242.8838438,246.3749549,,,
9277,371.04,244.1104556,246.6863969,,,
9278,371.08,245.3309595,247.0075123,,,
9279,371.12,246.554733,247.3206094,,,
9280,371.16,247.7836387,247.638518,,,
9281,371.2,249.0001725,247.9621841,,,
9282,371.24,250.2200391,248.277877,,,
9283,371.28,251.6207877,249.5090829,,,
9284,371.32,253.0247127,250.745228,,,
9285,371.36,254.4319437,251.9864462,,,
9286,371.4,255.8426125,253.2328744,,,
9287,371.44,257.2568531,254.4846523,,,
9288,371.48,257.9476755,254.4312994,,,
9289,371.52,258.6354414,254.3653348,,,
9290,371.56,259.3244639,254.3128988,,,
9291,371.6,260.0060744,254.2568543,,,
9292,371.64,260.69335,254.2053221,,,
9293,371.68,261.3732365,254.1501776,,,
9294,371.72,262.0630969,254.0905842,,,
9295,371.76,262.741279,254.0363462,,,
9296,371.8,264.089328,254.7610277,,,
9297,371.84,265.4385367,255.4880516,,,
9298,371.88,266.7889898,256.2174742,,,
9299,371.92,268.1407726,256.9493525,,,
9300,371.96,269.4939716,257.6837444,,,
9301,372,270.8486743,258.4207086,,,
9302,372.04,272.204969,259.1603051,,,
9303,372.08,273.562945,259.9025943,,,
9304,372.12,273.8093089,260.6774067,,,
9305,372.16,274.0564939,261.4545949,,,
9306,372.2,274.3045063,262.2341781,,,
9307,372.24,274.5574123,263.0069703,,,
9308,372.28,274.8070984,263.7913716,,,
9309,372.32,275.057632,264.5782265,,,
9310,372.36,275.3090199,265.367555,,,
9311,372.4,275.5612691,266.1593773,,,
9312,372.44,275.8143863,266.9537139,,,
9313,372.48,276.0683788,267.7505854,,,
9314,372.52,276.3273032,268.54059,,,
9315,372.56,276.5830658,269.3425619,,,
9316,372.6,276.8397251,270.1471315,,,
9317,372.64,277.0972882,270.9543203,,,
9318,372.68,277.4618252,271.1889806,,,
9319,372.72,277.8333228,271.4282695,,,
9320,372.76,278.198274,271.6634871,,,
9321,372.8,278.5701977,271.9033468,,,
9322,372.84,278.9355713,272.1391282,,,
9323,372.88,279.3079293,272.3795655,,,
9324,372.92,279.6737334,272.6159172,,,
9325,372.96,280.0465341,272.8569388,,,
9326,373,280.412777,273.0938674,,,
9327,373.04,280.4225566,273.3191054,,,
9328,373.08,280.4323582,273.5445606,,,
9329,373.12,280.4529591,273.7650247,,,
9330,373.16,280.4628092,273.9909095,,,
9331,373.2,280.4726815,274.2170128,,,
9332,373.24,280.4825761,274.4433352,,,
9333,373.28,280.4924929,274.669877,,,
9334,373.32,280.502432,274.8966388,,,
9335,373.36,280.5231963,275.1183748,,,
9336,373.4,280.5331845,275.3455714,,,
9337,373.44,280.5431952,275.5729894,,,
9338,373.48,280.5532284,275.8006291,,,
9339,373.52,280.5632842,276.0284909,,,
9340,373.56,280.5733625,276.2565754,,,
9341,373.6,280.5942919,276.479599,,,
9342,373.64,280.6044199,276.7081238,,,
9343,373.68,280.6145707,276.9368726,,,
9344,373.72,280.6247442,277.1658459,,,
9345,373.76,280.6349405,277.3950442,,,
9346,373.8,280.6451597,277.6244678,,,
9347,373.84,280.6662563,277.8487952,,,
9348,373.88,280.6765257,278.0786646,,,
9349,373.92,280.6868182,278.3087608,,,
9350,373.96,280.9197155,278.696685,,,
9351,374,281.1420878,279.0905786,,,
9352,374.04,281.3756717,279.4797508,,,
9353,374.08,281.6056142,279.8794167,,,
9354,374.12,281.8398975,280.2698564,,,
9355,374.16,282.0676323,280.6564092,,,
9356,374.2,282.2986336,281.058021,,,
9357,374.24,282.5339709,281.4503694,,,
9358,374.28,282.7587734,281.8487639,,,
9359,374.32,282.9948208,282.2424026,,,
9360,374.36,283.2272623,282.6466656,,,
9361,374.4,283.4570951,283.0370508,,,
9362,374.44,283.6942222,283.4326439,,,
9363,374.48,283.9277589,283.8389185,,,
9364,374.52,284.1656202,284.2358409,,,
9365,374.56,284.3929365,284.6388877,,,
9366,374.6,284.6315325,285.037144,,,
9367,374.64,284.7394467,285.2098802,,,
9368,374.68,284.8544108,285.3873532,,,
9369,374.72,284.9624724,285.5603451,,,
9370,374.76,285.0706064,285.7334635,,,
9371,374.8,285.1858004,285.9113316,,,
9372,374.84,285.2940828,286.0847073,,,
9373,374.88,285.4024381,286.2582104,,,
9374,374.92,285.5139312,286.4466046,,,
9375,374.96,285.6224375,286.6203736,,,
9376,375,285.7310172,286.7942707,,,
9377,375.04,285.8466754,286.9729399,,,
9378,375.08,285.9554054,287.1470977,,,
9379,375.12,286.0642093,287.3213845,,,
9380,375.16,286.1801014,287.5004551,,,
9381,375.2,286.2890566,287.6750042,,,
9382,375.24,286.3980862,287.8496831,,,
9383,375.28,286.5071903,288.0244921,,,
9384,375.32,286.6233956,288.2041008,,,
9385,375.36,286.7326523,288.3791744,,,
9386,375.4,286.8419841,288.5543788,,,
9387,375.44,286.9584268,288.7343951,,,
9388,375.48,287.0679123,288.9098659,,,
9389,375.52,287.1774732,289.0854684,,,
9390,375.56,287.2902517,289.2761407,,,
9391,375.6,287.3999691,289.4520184,,,
9392,375.64,287.5097625,289.6280287,,,
9393,375.68,287.6266868,289.8088754,,,
9394,375.72,287.7366359,289.9851556,,,
9395,375.76,287.8466615,290.1615691,,,
9396,375.8,287.9638281,290.3428314,,,
9397,375.84,288.0740105,290.5195165,,,
9398,375.88,288.0350927,290.6225112,,,
9399,375.92,288.0000545,290.7152507,,,
9400,375.96,287.9611096,290.8183438,,,
9401,376,287.926047,290.9111721,,,
9402,376.04,287.8870748,291.014364,,,
9403,376.08,287.8519876,291.1072812,,,
9404,376.12,287.8129882,291.210572,,,
9405,376.16,287.7778764,291.3035783,,,
9406,376.2,287.7388496,291.4069681,,,
9407,376.24,287.7037132,291.5000637,,,
9408,376.28,287.664659,291.6035528,,,
9409,376.32,287.629498,291.6967377,,,
9410,376.36,287.5904164,291.8003263,,,
9411,376.4,287.5552306,291.8936008,,,
9412,376.44,287.5161215,291.997289,,,
9413,376.48,287.4769979,292.1010296,,,
9414,376.52,287.4417743,292.1944411,,,
9415,376.56,287.4026232,292.2982817,,,
9416,376.6,287.3673748,292.3917832,,,
9417,376.64,287.328196,292.4957238,,,
9418,376.68,287.2929227,292.5893154,,,
9419,376.72,287.2537163,292.6933562,,,
9420,376.76,287.218418,292.7870382,,,
9421,376.8,287.1791839,292.8911794,,,
9422,376.84,287.1438607,292.9849518,,,
9423,376.88,287.1045988,293.0891937,,,
9424,376.92,287.0692505,293.1830567,,,
9425,376.96,287.0299608,293.2873993,,,
9426,377,286.9906564,293.391795,,,
9427,377.04,286.9552699,293.4857967,,,
9428,377.08,286.9159376,293.5902935,,,
9429,377.12,286.880526,293.6843861,,,
9430,377.16,286.8411657,293.7889842,,,
9431,377.2,286.8057289,293.883168,,,
9432,377.24,286.7663407,293.9878675,,,
9433,377.28,286.7308786,294.0821427,,,
9434,377.32,286.6914623,294.1869438,,,
9435,377.36,286.655975,294.2813105,,,
9436,377.4,286.6165305,294.3862133,,,
9437,377.44,286.5810179,294.4806718,,,
9438,377.48,286.5415453,294.5856766,,,
9439,377.52,286.5060073,294.6802269,,,
9440,377.56,286.4665065,294.7853338,,,
9441,377.6,286.5377828,294.8331796,,,
9442,377.64,286.6161985,294.8858252,,,
9443,377.68,286.6874962,294.9336989,,,
9444,377.72,286.7588041,294.9815859,,,
9445,377.76,286.8372545,295.034277,,,
9446,377.8,286.9085838,295.082192,,,
9447,377.84,286.9870578,295.1349139,,,
9448,377.88,287.0584086,295.182857,,,
9449,377.92,287.1297697,295.2308135,,,
9450,377.96,287.2082788,295.2835811,,,
9451,378,287.2796614,295.3315657,,,
9452,378.04,287.3510544,295.3795638,,,
9453,378.08,287.4295987,295.4323772,,,
9454,378.12,287.5010134,295.4804035,,,
9455,378.16,287.5795815,295.533248,,,
9456,378.2,287.651018,295.5813026,,,
9457,378.24,287.7224648,295.6293708,,,
9458,378.28,287.8010684,295.6822613,,,
9459,378.32,287.8725372,295.7303578,,,
9460,378.36,287.9440163,295.7784679,,,
9461,378.4,288.0226555,295.8314046,,,
9462,378.44,288.0941567,295.8795432,,,
9463,378.48,288.1728201,295.9325113,,,
9464,378.52,288.2443433,295.9806784,,,
9465,378.56,288.3158771,296.0288591,,,
9466,378.6,288.3945763,296.0818736,,,
9467,378.64,288.4661322,296.1300829,,,
9468,378.68,288.1601985,296.835787,,,
9469,378.72,287.8462884,297.5391355,,,
9470,378.76,287.534795,298.26049,,,
9471,378.8,287.2192261,298.968867,,,
9472,378.84,286.910025,299.6846346,,,
9473,378.88,286.6000008,300.4029554,,,
9474,378.92,286.2779353,301.12977,,,
9475,378.96,285.9662266,301.8532751,,,
9476,379,285.6536776,302.5793844,,,
9477,379.04,285.3330277,303.3031838,,,
9478,379.08,285.0147365,304.045519,,,
9479,379.12,284.6923349,304.7746189,,,
9480,379.16,284.3763346,305.5113354,,,
9481,379.2,284.5220113,305.735087,,,
9482,379.24,284.6751061,305.9640345,,,
9483,379.28,284.821036,306.1882315,,,
9484,379.32,284.9670909,306.4126495,,,
9485,379.36,285.1132712,306.6372891,,,
9486,379.4,285.2668876,306.8671482,,,
9487,379.44,285.4133239,307.092238,,,
9488,379.48,285.5598866,307.3175511,,,
9489,379.52,285.7065761,307.543088,,,
9490,379.56,285.8647525,307.7627137,,,
9491,379.6,286.0116983,307.9886957,,,
9492,379.64,286.158772,308.2149034,,,
9493,379.68,286.3059738,308.4413373,,,
9494,379.72,286.4606482,308.6730391,,,
9495,379.76,286.6081118,308.8999328,,,
9496,379.8,286.7557046,309.1270546,,,
9497,379.84,286.9034271,309.354405,,,
9498,379.88,287.0586408,309.587048,,,
9499,379.92,287.2066279,309.8148631,,,
9500,379.96,287.0334677,310.4811148,,,
9501,380,286.8673232,311.1545304,,,
9502,380.04,286.6974647,311.8135971,,,
9503,380.08,286.5232076,312.4860755,,,
9504,380.12,286.3559891,313.1657887,,,
9505,380.16,286.1809879,313.842506,,,
9506,380.2,286.0130408,314.5265064,,,
9507,380.24,285.8413589,315.1959774,,,
9508,380.28,285.6652279,315.8791022,,,
9509,380.32,285.4961743,316.5695834,,,
9510,380.36,285.3192768,317.2570707,,,
9511,380.4,285.1460925,317.9350686,,,
9512,380.44,284.9759124,318.6321433,,,
9513,380.48,284.7978512,319.3262258,,,
9514,380.52,284.6269065,320.0277902,,,
9515,380.56,284.4480556,320.7263636,,,
9516,380.6,284.2729476,321.4153205,,,
9517,380.64,284.1008419,322.123673,,,
9518,380.68,283.9207918,322.8290365,,,
9519,380.72,284.1479397,323.4202399,,,
9520,380.76,284.3680759,324.0076132,,,
9521,380.8,284.5963482,324.6018065,,,
9522,380.84,284.8175938,325.1921578,,,
9523,380.88,285.0393934,325.7840035,,,
9524,380.92,285.2693704,326.3827364,,,
9525,380.96,285.499929,326.9830089,,,
9526,381,285.7234306,327.5794155,,,
9527,381.04,285.9551515,328.1827783,,,
9528,381.08,286.1798,328.782263,,,
9529,381.12,286.4126959,329.3887503,,,
9530,381.16,286.638504,329.991347,,,
9531,381.2,286.864891,330.5955052,,,
9532,381.24,287.0995686,331.2067366,,,
9533,381.28,287.334854,331.8195772,,,
9534,381.32,287.5630199,332.4285018,,,
9535,381.36,287.7995201,333.0445719,,,
9536,381.4,288.0288846,333.6567131,,,
9537,381.44,288.2588477,334.270468,,,
9538,381.48,288.4971894,334.8914418,,,
9539,381.52,288.7094554,334.5944656,,,
9540,381.56,288.9292384,334.3035636,,,
9541,381.6,289.136912,334.0200644,,,
9542,381.64,289.3484259,333.724521,,,
9543,381.68,289.5674487,333.4350349,,,
9544,381.72,289.778459,333.1404507,,,
9545,381.76,289.9892205,332.8463461,,,
9546,381.8,290.2074831,332.5582821,,,
9547,381.84,290.4137046,332.2775293,,,
9548,381.88,290.6314704,331.9903871,,,
9549,381.92,290.8412445,331.698161,,,
9550,381.96,291.0507737,331.4064079,,,
9551,382,291.267791,331.1206676,,,
9552,382.04,291.4768291,330.829852,,,
9553,382.08,291.6816256,330.5517991,,,
9554,382.12,291.8979086,330.2674311,,,
9555,382.16,292.1062245,329.9779963,,,
9556,382.2,291.9210075,329.8454581,,,
9557,382.24,291.7281597,329.7075157,,,
9558,382.28,291.5431085,329.5752042,,,
9559,382.32,291.3504329,329.4374973,,,
9560,382.36,291.1655465,329.3054115,,,
9561,382.4,290.9730419,329.1679392,,,
9562,382.44,290.7883192,329.036078,,,
9563,382.48,290.5959846,328.8988393,,,
9564,382.52,290.4114245,328.7672019,,,
9565,382.56,290.2192587,328.6301957,,,
9566,382.6,290.0348601,328.498781,,,
9567,382.64,289.842862,328.3620064,,,
9568,382.68,289.650949,328.2253495,,,
9569,382.72,289.4667923,328.0942695,,,
9570,382.76,289.2750452,327.9578426,,,
9571,382.8,289.0910473,327.8269829,,,
9572,382.84,288.8994651,327.6907851,,,
9573,382.88,288.715625,327.5601448,,,
9574,382.92,288.5242065,327.424175,,,
9575,382.96,288.340523,327.2937531,,,
9576,383,288.269688,327.3638057,,,
