Sample,Time,X.center,Y.center,,, 
12688,507.48,-9.952879804,280.9908676,,,
12689,507.52,-9.957112955,281.0087346,,,
12690,507.56,-9.957112955,281.0087346,,,
12691,507.6,-9.961346535,281.0266025,,,
12692,507.64,-9.965580543,281.0444715,,,
12693,507.68,-9.981231547,281.0590931,,,
12694,507.72,-9.98546663,281.0769641,,,
12695,507.76,-10.00111957,281.0915879,,,
12696,507.8,-10.00535572,281.1094611,,,
12697,507.84,-10.00959231,281.1273352,,,
12698,507.88,-10.02524782,281.1419624,,,
12699,507.92,-10.01382933,281.1452103,,,
12700,507.96,-10.01806677,281.1630864,,,
12701,508,-10.03372358,281.1777158,,,
12702,508.04,-10.0379621,281.195594,,,
12703,508.08,-10.04220105,281.2134732,,,
12704,508.12,-10.05786043,281.2281059,,,
12705,508.16,-10.06210046,281.2459872,,,
12706,508.2,-10.07776178,281.2606222,,,
12707,508.24,-10.08200288,281.2785056,,,
12708,508.28,-10.0705818,281.2817529,,,
12709,508.32,-10.08624441,281.29639,,,
12710,508.36,-10.09048637,281.3142754,,,
12711,508.4,-10.09472876,281.3321618,,,
12712,508.44,-10.11039396,281.3468022,,,
12713,508.48,-10.11463743,281.3646907,,,
12714,508.52,-10.11888133,281.3825802,,,
12715,508.56,-10.13454911,281.397224,,,
12716,508.6,-10.12312565,281.4004707,,,
12717,508.64,-10.13879408,281.4151156,,,
12718,508.68,-10.14303948,281.4330082,,,
12719,508.72,-10.14728532,281.4509018,,,
12720,508.76,-10.16295633,281.46555,,,
12721,508.8,-10.16720324,281.4834457,,,
12722,508.84,-10.17145058,281.5013424,,,
12723,508.88,-10.18712418,281.515994,,,
12724,508.92,-10.1913726,281.5338928,,,
12725,508.96,-10.1913726,281.5338928,,,
12726,509,-10.19562145,281.5517926,,,
12727,509.04,-10.19987073,281.5696934,,,
12728,509.08,-10.21554756,281.5843493,,,
12729,509.12,-10.21979792,281.6022522,,,
12730,509.16,-10.2269751,281.5811035,,,
12731,509.2,-10.2341527,281.5599556,,,
12732,509.24,-10.25275909,281.5355625,,,
12733,509.28,-10.25993773,281.5144161,,,
12734,509.32,-10.26711679,281.4932706,,,
12735,509.36,-10.25861818,281.4574748,,,
12736,509.4,-10.26579808,281.4363319,,,
12737,509.44,-10.28440758,281.4119433,,,
12738,509.48,-10.29158852,281.3908019,,,
12739,509.52,-10.29876987,281.3696614,,,
12740,509.56,-10.30595164,281.3485217,,,
12741,509.6,-10.31313383,281.3273829,,,
12742,509.64,-10.32031644,281.3062448,,,
12743,509.68,-10.3389303,281.2818604,,,
12744,509.72,-10.34611395,281.2607239,,,
12745,509.76,-10.33762002,281.2249484,,,
12746,509.8,-10.34480451,281.2038145,,,
12747,509.84,-10.35198942,281.1826815,,,
12748,509.88,-10.3706064,281.1583016,,,
12749,509.92,-10.37779235,281.1371701,,,
12750,509.96,-10.38497872,281.1160394,,,
12751,510,-10.3921655,281.0949096,,,
12752,510.04,-10.39935271,281.0737806,,,
12753,510.08,-10.40654033,281.0526524,,,
12754,510.12,-10.42516168,281.0282767,,,
12755,510.16,-10.43235035,281.00715,,,
12756,510.2,-10.42386151,280.9713965,,,
12757,510.24,-10.43105102,280.9502725,,,
12758,510.28,-10.43824095,280.9291493,,,
12759,510.32,-10.45686542,280.904778,,,
12760,510.36,-10.46405639,280.8836563,,,
12761,510.4,-10.47124778,280.8625355,,,
12762,510.44,-10.47843959,280.8414155,,,
12763,510.48,-10.48563182,280.8202963,,,
12764,510.52,-10.50426005,280.7959285,,,
12765,510.56,-10.51145332,280.7748108,,,
12766,510.6,-10.51864702,280.753694,,,
12767,510.64,-10.51016327,280.7179624,,,
12768,510.68,-10.51735781,280.6968482,,,
12769,510.72,-10.52455277,280.6757348,,,
12770,510.76,-10.54318474,280.6513721,,,
12771,510.8,-10.55038075,280.6302602,,,
12772,510.84,-10.55757717,280.6091492,,,
12773,510.88,-10.56477401,280.588039,,,
12774,510.92,-10.57197127,280.5669296,,,
12775,510.96,-10.59060701,280.5425704,,,
12776,511,-10.59780532,280.5214625,,,
12777,511.04,-10.60500405,280.5003554,,,
12778,511.08,-10.5965254,280.4646457,,,
12779,511.12,-10.60372497,280.4435413,,,
12780,511.16,-10.62236385,280.4191865,,,
12781,511.2,-10.62956447,280.3980836,,,
12782,511.24,-10.63676551,280.3769815,,,
12783,511.28,-10.64396697,280.3558802,,,
12784,511.32,-10.65116885,280.3347797,,,
12785,511.36,-10.65837115,280.3136801,,,
12786,511.4,-10.67701443,280.2893295,,,
12787,511.44,-10.68421777,280.2682313,,,
12788,511.48,-10.67574379,280.2325417,,,
12789,511.52,-10.68294799,280.2114462,,,
12790,511.56,-10.6901526,280.1903515,,,
12791,511.6,-10.70879902,280.1660052,,,
12792,511.64,-10.71600468,280.1449121,,,
12793,511.68,-10.72321077,280.1238197,,,
12794,511.72,-10.76177531,280.1319021,,,
12795,511.76,-10.78466317,280.125397,,,
12796,511.8,-10.82323625,280.1334808,,,
12797,511.84,-10.84612881,280.1269757,,,
12798,511.88,-10.88471044,280.1350611,,,
12799,511.92,-10.90760769,280.1285561,,,
12800,511.96,-10.94619787,280.1366429,,,
12801,512,-10.96909981,280.1301379,,,
12802,512.04,-11.00769856,280.1382262,,,
12803,512.08,-11.04630287,280.146316,,,
12804,512.12,-11.0692125,280.1398112,,,
12805,512.16,-11.10782537,280.1479024,,,
12806,512.2,-11.1307397,280.1413976,,,
12807,512.24,-11.16936114,280.1494903,,,
12808,512.28,-11.19228017,280.1429856,,,
12809,512.32,-11.21944895,280.1543321,,,
12810,512.36,-11.24237184,280.1478275,,,
12811,512.4,-11.28100892,280.1559232,,,
12812,512.44,-11.30393651,280.1494186,,,
12813,512.48,-11.34258217,280.1575157,,,
12814,512.52,-11.38123341,280.1656143,,,
12815,512.56,-11.40416871,280.1591098,,,
12816,512.6,-11.44282853,280.1672099,,,
12817,512.64,-11.46576854,280.1607055,,,
12818,512.68,-11.50443695,280.1688071,,,
12819,512.72,-11.52738167,280.1623027,,,
12820,512.76,-11.56605867,280.1704058,,,
12821,512.8,-11.58900811,280.1639015,,,
12822,512.84,-11.62769371,280.1720061,,,
12823,512.88,-11.66638489,280.180112,,,
12824,512.92,-11.68934205,280.1736079,,,
12825,512.96,-11.72804184,280.1817154,,,
12826,513,-11.75100372,280.1752112,,,
12827,513.04,-11.78971212,280.1833202,,,
12828,513.08,-11.81267872,280.1768162,,,
12829,513.12,-11.85139572,280.1849267,,,
12830,513.16,-11.87436705,280.1784226,,,
12831,513.2,-11.91309266,280.1865346,,,
12832,513.24,-11.93606872,280.1800306,,,
12833,513.28,-11.97480295,280.1881442,,,
12834,513.32,-12.01354278,280.1962591,,,
12835,513.36,-12.03652658,280.1897552,,,
12836,513.4,-12.07527503,280.1978717,,,
12837,513.44,-12.09826357,280.1913679,,,
12838,513.48,-12.13702064,280.1994858,,,
12839,513.52,-12.16001392,280.1929821,,,
12840,513.56,-12.19877962,280.2011015,,,
12841,513.6,-12.21027841,280.1978497,,,
12842,513.64,-12.24905124,280.2059706,,,
12843,513.68,-12.28782968,280.2140929,,,
12844,513.72,-12.31083459,280.2075894,,,
12845,513.76,-12.34962167,280.2157132,,,
12846,513.8,-12.37263133,280.2092097,,,
12847,513.84,-12.41142704,280.2173351,,,
12848,513.88,-12.43444145,280.2108316,,,
12849,513.92,-12.47324581,280.2189585,,,
12850,513.96,-12.49626496,280.2124551,,,
12851,514,-12.53507797,280.2205835,,,
12852,514.04,-12.57389661,280.2287133,,,
12853,514.08,-12.59692354,280.22221,,,
12854,514.12,-12.63575083,280.2303413,,,
12855,514.16,-12.65878251,280.2238381,,,
12856,514.2,-12.69761846,280.2319709,,,
12857,514.24,-12.7206549,280.2254678,,,
12858,514.28,-12.75949951,280.2336021,,,
12859,514.32,-12.78254071,280.227099,,,
12860,514.36,-12.82139399,280.2352348,,,
12861,514.4,-12.84443994,280.2287318,,,
12862,514.44,-12.88330189,280.2368691,,,
12863,514.48,-12.92216948,280.2450079,,,
12864,514.52,-12.94522323,280.238505,,,
12865,514.56,-12.98409949,280.2466453,,,
12866,514.6,-13.00715801,280.2401424,,,
12867,514.64,-13.04604296,280.2482842,,,
12868,514.68,-13.06910625,280.2417814,,,
12869,514.72,-13.10799987,280.2499247,,,
12870,514.76,-13.13106793,280.243422,,,
12871,514.8,-13.16997024,280.2515668,,,
12872,514.84,-13.2088782,280.2597131,,,
12873,514.88,-13.22041592,280.2564618,,,
12874,514.92,-13.25933105,280.2646095,,,
12875,514.96,-13.28241084,280.258107,,,
12876,515,-13.32133467,280.2662562,,,
12877,515.04,-13.34441923,280.2597537,,,
12878,515.08,-13.38335176,280.2679045,,,
12879,515.12,-13.4064411,280.261402,,,
12880,515.16,-13.44538233,280.2695543,,,
12881,515.2,-13.48432922,280.277708,,,
12882,515.24,-13.5074264,280.2712057,,,
12883,515.28,-13.546382,280.279361,,,
12884,515.32,-13.56948396,280.2728587,,,
12885,515.36,-13.60844827,280.2810155,,,
12886,515.4,-13.63155502,280.2745133,,,
12887,515.44,-13.67052805,280.2826715,,,
12888,515.48,-13.69363959,280.2761694,,,
12889,515.52,-13.73262135,280.2843292,,,
12890,515.56,-13.75573768,280.2778271,,,
12891,515.6,-13.79472816,280.2859884,,,
12892,515.64,-13.83372431,280.2941512,,,
12893,515.68,-13.85684849,280.2876492,,,
12894,515.72,-13.89585337,280.2958135,,,
12895,515.76,-13.91898236,280.2893116,,,
12896,515.8,-13.95799597,280.2974774,,,
12897,515.84,-13.98112976,280.2909755,,,
12898,515.88,-14.02015211,280.2991428,,,
12899,515.92,-14.0432907,280.292641,,,
12900,515.96,-14.0823218,280.3008099,,,
12901,516,-14.12135858,280.3089802,,,
12902,516.04,-14.14450503,280.3024785,,,
12903,516.08,-14.18355056,280.3106503,,,
12904,516.12,-14.20670183,280.3041487,,,
12905,516.16,-14.23417873,280.3155728,,,
12906,516.2,-14.25733393,280.3090713,,,
12907,516.24,-14.29639543,280.3172461,,,
12908,516.28,-14.31955545,280.3107446,,,
12909,516.32,-14.35862571,280.3189209,,,
12910,516.36,-14.38179055,280.3124195,,,
12911,516.4,-14.42086957,280.3205974,,,
12912,516.44,-14.4599543,280.3287767,,,
12913,516.48,-14.48312702,280.3222754,,,
12914,516.52,-14.52222051,280.3304562,,,
12915,516.56,-14.54539805,280.323955,,,
12916,516.6,-14.58450032,280.3321373,,,
12917,516.64,-14.60768268,280.3256362,,,
12918,516.68,-14.64679372,280.33382,,,
12919,516.72,-14.66998091,280.3273189,,,
12920,516.76,-14.70910074,280.3355043,,,
12921,516.8,-14.77575909,280.3551299,,,
12922,516.84,-14.83083396,280.3780113,,,
12923,516.88,-14.89752396,280.3976477,,,
12924,516.92,-14.95262565,280.4205397,,,
12925,516.96,-15.01934733,280.4401871,,,
12926,517,-15.07447587,280.4630898,,,
12927,517.04,-15.14122925,280.4827481,,,
12928,517.08,-15.20799981,280.5024119,,,
12929,517.12,-15.26316977,280.5253306,,,
12930,517.16,-15.32997207,280.5450054,,,
12931,517.2,-15.38516894,280.5679348,,,
12932,517.24,-15.45200301,280.5876205,,,
12933,517.28,-15.50722681,280.6105607,,,
12934,517.32,-15.57409268,280.6302573,,,
12935,517.36,-15.64097578,280.6499594,,,
12936,517.4,-15.69624112,280.6729157,,,
12937,517.44,-15.76315606,280.6926289,,,
12938,517.48,-15.81844838,280.7155958,,,
12939,517.52,-15.88539519,280.7353199,,,
12940,517.56,-15.94071452,280.7582977,,,
12941,517.6,-16.00769321,280.7780327,,,
12942,517.64,-16.0746892,280.7977734,,,
12943,517.68,-16.13005019,280.8207673,,,
12944,517.72,-16.19707811,280.8405189,,,
12945,517.76,-16.25246617,280.8635236,,,
12946,517.8,-16.31952605,280.8832862,,,
12947,517.84,-16.3749412,280.9063016,,,
12948,517.88,-16.44203307,280.9260753,,,
12949,517.92,-16.50914227,280.9458545,,,
12950,517.96,-16.56459921,280.9688861,,,
12951,518,-16.63174044,280.9886764,,,
12952,518.04,-16.68722453,281.0117188,,,
12953,518.08,-16.75439782,281.0315201,,,
12954,518.12,-16.80990908,281.0545733,,,
12955,518.16,-16.87711445,281.0743857,,,
12956,518.2,-16.87711445,281.0743857,,,
12957,518.24,-16.87711445,281.0743857,,,
12958,518.28,-16.87711445,281.0743857,,,
12959,518.32,-16.87711445,281.0743857,,,
12960,518.36,-16.87711445,281.0743857,,,
12961,518.4,-16.87711445,281.0743857,,,
12962,518.44,-16.87711445,281.0743857,,,
12963,518.48,-16.87711445,281.0743857,,,
12964,518.52,-16.87711445,281.0743857,,,
12965,518.56,-16.87711445,281.0743857,,,
12966,518.6,-16.87711445,281.0743857,,,
12967,518.64,-16.87711445,281.0743857,,,
12968,518.68,-16.87711445,281.0743857,,,
12969,518.72,-16.87711445,281.0743857,,,
12970,518.76,-16.87711445,281.0743857,,,
12971,518.8,-16.87711445,281.0743857,,,
12972,518.84,-16.87711445,281.0743857,,,
12973,518.88,-16.87711445,281.0743857,,,
12974,518.92,-16.87711445,281.0743857,,,
12975,518.96,-16.87711445,281.0743857,,,
12976,519,-16.87711445,281.0743857,,,
12977,519.04,-16.62446344,281.0099367,,,
12978,519.08,-16.38371618,280.9423104,,,
12979,519.12,-16.11550596,280.8632515,,,
12980,519.16,-15.87522798,280.795772,,,
12981,519.2,-15.62353863,280.7316092,,,
12982,519.24,-15.37208932,280.6675155,,,
12983,519.28,-15.13249215,280.6002417,,,
12984,519.32,-14.86556572,280.5215839,,,
12985,519.36,-14.62643383,280.4544556,,,
12986,519.4,-14.37593795,280.3906456,,,
12987,519.44,-14.12568005,280.3269041,,,
12988,519.48,-13.88722314,280.2599799,,,
12989,519.52,-13.62156958,280.1817197,,,
12990,519.56,-13.38357398,280.1149398,,,
12991,519.6,-13.13426139,280.0514795,,,
12992,519.64,-12.88518475,279.9880872,,,
12993,519.68,-12.64785839,279.9215095,,,
12994,519.72,-12.38346687,279.8436436,,,
12995,519.76,-12.14659792,279.7772091,,,
12996,519.8,-11.89845853,279.7140956,,,
12997,519.84,-11.6505531,279.6510494,,,
12998,519.88,-11.41434771,279.5848155,,,
12999,519.92,-11.15120753,279.5073406,,,
13000,519.96,-10.91545567,279.4412485,,,
13001,520,-10.66847954,279.3784788,,,
13002,520.04,-10.42173538,279.3157759,,,
13003,520.08,-10.18664146,279.2498827,,,
13004,520.12,-9.924742055,279.1727955,,,
13005,520.16,-9.690097844,279.107043,,,
13006,520.2,-9.444275127,279.0446142,,,
13007,520.24,-9.198682416,278.9822515,,,
13008,520.28,-8.964690593,278.9166962,,,
13009,520.32,-8.704021496,278.8399935,,,
13010,520.36,-8.470475596,278.7745778,,,
13011,520.4,-8.225796558,278.7124869,,,
13012,520.44,-7.981345587,278.6504617,,,
13013,520.48,-7.748446583,278.5852415,,,
13014,520.52,-7.48899746,278.5089201,,,
13015,520.56,-7.256540637,278.4438383,,,
13016,520.6,-7.012995656,278.3820825,,,
13017,520.64,-6.769676822,278.3203918,,,
13018,520.68,-6.537861468,278.2555039,,,
13019,520.72,-6.279622094,278.1795606,,,
13020,520.76,-6.048245221,278.11481,,,
13021,520.8,-5.805824779,278.0533865,,,
13022,520.84,-5.563628588,277.9920275,,,
13023,520.88,-5.332887815,277.9274691,,,
13024,520.92,-5.075848082,277.8519008,,,
13025,520.96,-4.845542131,277.7874786,,,
13026,521,-4.604236819,277.7263846,,,
13027,521.04,-4.41290106,277.7258738,,,
13028,521.08,-4.221692902,277.7253759,,,
13029,521.12,-4.030612165,277.7248909,,,
13030,521.16,-3.839658673,277.7244188,,,
13031,521.2,-3.648832248,277.7239595,,,
13032,521.24,-3.458132714,277.7235131,,,
13033,521.28,-3.241239048,277.7120545,,,
13034,521.32,-3.050811412,277.7116379,,,
13035,521.36,-2.860510113,277.7112342,,,
13036,521.4,-2.670334974,277.7108432,,,
13037,521.44,-2.480285821,277.7104649,,,
13038,521.48,-2.290362478,277.7100995,,,
13039,521.52,-2.10056477,277.7097467,,,
13040,521.56,-1.910892523,277.7094067,,,
13041,521.6,-1.721345563,277.7090794,,,
13042,521.64,-1.531923716,277.7087648,,,
13043,521.68,-1.342626808,277.7084629,,,
13044,521.72,-1.153454666,277.7081736,,,
13045,521.76,-0.964407117,277.707897,,,
13046,521.8,-0.749406501,277.6966635,,,
13047,521.84,-0.560625955,277.6964163,,,
13048,521.88,-0.371969461,277.6961817,,,
13049,521.92,-0.183436847,277.6959597,,,
13050,521.96,0.004972057,277.6957502,,,
13051,522,0.193257422,277.6955533,,,
13052,522.04,0.38141942,277.695369,,,
13053,522.08,0.656800209,277.7770004,,,
13054,522.12,0.920936986,277.855359,,,
13055,522.16,1.195841706,277.9369748,,,
13056,522.2,1.459522519,278.0153187,,,
13057,522.24,1.733953378,278.0969193,,,
13058,522.28,1.99718034,278.1752487,,,
13059,522.32,2.271139534,278.2568343,,,
13060,522.36,2.533914746,278.3351496,,,
13061,522.4,2.807404458,278.4167206,,,
13062,522.44,3.069732375,278.4950206,,,
13063,522.48,3.342754747,278.5765774,,,
13064,522.52,3.615539525,278.658127,,,
13065,522.56,3.877189907,278.736408,,,
13066,522.6,4.149510636,278.8179438,,,
13067,522.64,4.41071656,278.8962116,,,
13068,522.68,4.682575381,278.9777339,,,
13069,522.72,4.943338898,279.0559889,,,
13070,522.76,5.21473794,279.137498,,,
13071,522.8,5.475061092,279.2157405,,,
13072,522.84,5.746002479,279.2972367,,,
13073,522.88,6.005887294,279.3754669,,,
13074,522.92,6.276373135,279.4569505,,,
13075,522.96,6.406124035,279.4960604,,,
13076,523,6.535821634,279.5351688,,,
13077,523.04,6.665465988,279.5742758,,,
13078,523.08,6.79505716,279.6133813,,,
13079,523.12,6.924595209,279.6524855,,,
13080,523.16,7.064868218,279.6948467,,,
13081,523.2,7.194295786,279.7339479,,,
13082,523.24,7.323670418,279.7730478,,,
13083,523.28,7.45299217,279.8121462,,,
13084,523.32,7.582261103,279.8512433,,,
13085,523.36,7.711477278,279.890339,,,
13086,523.4,7.840640752,279.9294333,,,
13087,523.44,7.969751587,279.9685263,,,
13088,523.48,8.09880984,280.007618,,,
13089,523.52,8.227815571,280.0467083,,,
13090,523.56,8.356768841,280.0857973,,,
13091,523.6,8.485669707,280.124885,,,
13092,523.64,8.625253246,280.1672285,,,
13093,523.68,8.754045127,280.2063135,,,
13094,523.72,8.882784789,280.2453972,,,
13095,523.76,9.011472286,280.2844796,,,
13096,523.8,9.140107682,280.3235608,,,
13097,523.84,9.26869103,280.3626407,,,
13098,523.88,9.397222393,280.4017193,,,
13099,523.92,9.525701828,280.4407967,,,
13100,523.96,9.654129394,280.4798729,,,
13101,524,9.782505146,280.5189478,,,
13102,524.04,9.910829147,280.5580216,,,
13103,524.08,10.03910145,280.5970941,,,
13104,524.12,10.16732212,280.6361654,,,
13105,524.16,10.30616964,280.6784913,,,
13106,524.2,10.43428293,280.7175602,,,
13107,524.24,10.56234475,280.7566278,,,
13108,524.28,10.69035517,280.7956943,,,
13109,524.32,10.81831425,280.8347597,,,
13110,524.36,10.94622205,280.8738239,,,
13111,524.4,11.07407861,280.912887,,,
13112,524.44,11.20188402,280.9519489,,,
13113,524.48,11.3296383,280.9910097,,,
13114,524.52,11.45734154,281.0300694,,,
13115,524.56,11.58499378,281.069128,,,
13116,524.6,11.71259507,281.1081855,,,
13117,524.64,11.85077239,281.1504966,,,
13118,524.68,11.97826775,281.1895518,,,
13119,524.72,12.10571235,281.228606,,,
13120,524.76,12.23310623,281.2676591,,,
13121,524.8,12.36044947,281.3067112,,,
13122,524.84,12.48774211,281.3457622,,,
13123,524.88,12.79241957,281.3466391,,,
13124,524.92,13.12162849,281.336672,,,
13125,524.96,13.42564027,281.3376246,,,
13126,525,13.74356398,281.3244926,,,
13127,525.04,14.05747547,281.3287753,,,
13128,525.08,14.3605086,281.3298377,,,
13129,525.12,14.67740133,281.3168358,,,
13130,525.16,14.97978682,281.3179731,,,
13131,525.2,15.29236809,281.3223997,,,
13132,525.24,15.60823695,281.3095271,,,
13133,525.28,15.90965504,281.3107732,,,
13134,525.32,16.23532386,281.3012444,,,
13135,525.36,16.53609157,281.3025647,,,
13136,525.4,18.02316835,280.9381711,,,
13137,525.44,19.52609193,280.5655167,,,
13138,525.48,20.99632114,280.206019,,,
13139,525.52,22.47202779,279.8350526,,,
13140,525.56,23.93602708,279.4836097,,,
13141,525.6,25.38171744,279.1312391,,,
13142,525.64,26.83287423,278.7674755,,,
13143,525.68,28.26263415,278.4197494,,,
13144,525.72,29.69461492,278.0775531,,,
13145,525.76,31.12198211,277.7207721,,,
13146,525.8,32.52845713,277.3798125,,,
13147,525.84,33.95025289,277.0308543,,,
13148,525.88,35.34155923,276.6943074,,,
13149,525.92,38.34651286,275.4765941,,,
13150,525.96,41.32672204,274.2617587,,,
13151,526,44.24819761,273.0726214,,,
13152,526.04,47.14364289,271.9021035,,,
13153,526.08,50.01622141,270.7337864,,,
13154,526.12,52.84247555,269.593078,,,
13155,526.16,55.64702115,268.4541565,,,
13156,526.2,58.40702933,267.3419899,,,
13157,526.24,61.1260357,266.2403046,,,
13158,526.28,63.83403167,265.1431209,,,
13159,526.32,66.49999028,264.0714936,,,
13160,526.36,66.89130072,264.1354639,,,
13161,526.4,67.28433477,264.1840188,,,
13162,526.44,67.6746794,264.2480134,,,
13163,526.48,68.07554144,264.2998837,,,
13164,526.52,68.45612027,264.3606217,,,
13165,526.56,68.84503242,264.424651,,,
13166,526.6,69.24441258,264.4765697,,,
13167,526.64,69.63236522,264.5406237,,,
13168,526.68,70.01109325,264.6014084,,,
13169,526.72,70.40900645,264.6533762,,,
13170,526.76,70.7955509,264.7174661,,,
13171,526.8,71.18375531,264.7661894,,,
13172,526.84,71.56936629,264.8303051,,,
13173,526.88,72.17658766,264.074391,,,
13174,526.92,72.77061291,263.3334358,,,
13175,526.96,73.37299655,262.5833765,,,
13176,527,73.96229998,261.8481407,,,
13177,527.04,74.56852421,261.1071361,,,
13178,527.08,75.16373327,260.3657338,,,
13179,527.12,75.74603374,259.6389551,,,
13180,527.16,76.33656789,258.9032108,,,
13181,527.2,76.91430513,258.1819597,,,
13182,527.24,77.50022726,257.4517972,,,
13183,527.28,78.07346252,256.7359995,,,
13184,527.32,78.65483437,256.0113441,,,
13185,527.36,79.24238612,255.2927168,,,
13186,527.4,79.80894239,254.5849848,,,
13187,527.44,80.3835633,253.8684748,,,
13188,527.48,80.94576641,253.1660161,,,
13189,527.52,81.51598709,252.4548316,,,
13190,527.56,81.51598709,252.4548316,,,
13191,527.6,81.52614027,252.4435176,,,
13192,527.64,81.52614027,252.4435176,,,
13193,527.68,81.52614027,252.4435176,,,
13194,527.72,81.53629278,252.4322043,,,
13195,527.76,81.53629278,252.4322043,,,
13196,527.8,81.53629278,252.4322043,,,
13197,527.84,81.53629278,252.4322043,,,
13198,527.88,81.54644465,252.4208918,,,
13199,527.92,81.54644465,252.4208918,,,
13200,527.96,81.54644465,252.4208918,,,
13201,528,81.55659586,252.4095799,,,
13202,528.04,81.55659586,252.4095799,,,
13203,528.08,81.55659586,252.4095799,,,
13204,528.12,81.56674641,252.3982688,,,
13205,528.16,81.56674641,252.3982688,,,
13206,528.2,81.56674641,252.3982688,,,
13207,528.24,81.57689631,252.3869584,,,
13208,528.28,81.57689631,252.3869584,,,
13209,528.32,81.57689631,252.3869584,,,
13210,528.36,81.57689631,252.3869584,,,
13211,528.4,81.58704556,252.3756487,,,
13212,528.44,81.58704556,252.3756487,,,
13213,528.48,81.58704556,252.3756487,,,
13214,528.52,81.59719415,252.3643397,,,
13215,528.56,81.59719415,252.3643397,,,
13216,528.6,81.59719415,252.3643397,,,
13217,528.64,81.60734209,252.3530314,,,
13218,528.68,81.60734209,252.3530314,,,
13219,528.72,81.60734209,252.3530314,,,
13220,528.76,81.61748937,252.3417238,,,
13221,528.8,81.61748937,252.3417238,,,
13222,528.84,81.61748937,252.3417238,,,
13223,528.88,81.61748937,252.3417238,,,
13224,528.92,81.627636,252.330417,,,
13225,528.96,81.627636,252.330417,,,
13226,529,81.627636,252.330417,,,
13227,529.04,81.63778197,252.3191109,,,
13228,529.08,81.63778197,252.3191109,,,
13229,529.12,81.63778197,252.3191109,,,
13230,529.16,81.64792729,252.3078054,,,
13231,529.2,81.64792729,252.3078054,,,
13232,529.24,81.64792729,252.3078054,,,
13233,529.28,81.65807196,252.2965007,,,
13234,529.32,81.65807196,252.2965007,,,
13235,529.36,81.65807196,252.2965007,,,
13236,529.4,81.65807196,252.2965007,,,
13237,529.44,81.66821597,252.2851967,,,
13238,529.48,81.66821597,252.2851967,,,
13239,529.52,81.66821597,252.2851967,,,
13240,529.56,81.67835933,252.2738934,,,
13241,529.6,81.67835933,252.2738934,,,
13242,529.64,81.67835933,252.2738934,,,
13243,529.68,81.68850204,252.2625909,,,
13244,529.72,81.68850204,252.2625909,,,
13245,529.76,81.68850204,252.2625909,,,
13246,529.8,81.68850204,252.2625909,,,
13247,529.84,81.69864409,252.251289,,,
13248,529.88,81.69864409,252.251289,,,
13249,529.92,81.69864409,252.251289,,,
13250,529.96,81.70878549,252.2399878,,,
13251,530,81.70878549,252.2399878,,,
13252,530.04,81.70878549,252.2399878,,,
13253,530.08,81.71892623,252.2286874,,,
13254,530.12,81.71892623,252.2286874,,,
13255,530.16,81.71892623,252.2286874,,,
13256,530.2,81.72906632,252.2173877,,,
13257,530.24,81.72906632,252.2173877,,,
13258,530.28,81.72906632,252.2173877,,,
13259,530.32,81.72906632,252.2173877,,,
13260,530.36,81.73920576,252.2060887,,,
13261,530.4,81.73920576,252.2060887,,,
13262,530.44,81.73920576,252.2060887,,,
13263,530.48,81.74934454,252.1947904,,,
13264,530.52,81.74934454,252.1947904,,,
13265,530.56,81.74934454,252.1947904,,,
13266,530.6,81.75948267,252.1834928,,,
13267,530.64,81.75948267,252.1834928,,,
13268,530.68,81.75948267,252.1834928,,,
13269,530.72,81.76962015,252.1721959,,,
13270,530.76,81.76962015,252.1721959,,,
13271,530.8,81.76962015,252.1721959,,,
13272,530.84,81.76962015,252.1721959,,,
13273,530.88,81.77975698,252.1608997,,,
13274,530.92,81.77975698,252.1608997,,,
13275,530.96,81.77975698,252.1608997,,,
13276,531,81.78989315,252.1496043,,,
13277,531.04,81.78989315,252.1496043,,,
13278,531.08,81.78989315,252.1496043,,,
13279,531.12,81.80002867,252.1383096,,,
13280,531.16,81.80002867,252.1383096,,,
13281,531.2,81.80002867,252.1383096,,,
13282,531.24,81.81016354,252.1270155,,,
13283,531.28,81.81016354,252.1270155,,,
13284,531.32,81.81016354,252.1270155,,,
13285,531.36,81.81016354,252.1270155,,,
13286,531.4,81.82029775,252.1157222,,,
13287,531.44,81.82029775,252.1157222,,,
13288,531.48,81.82029775,252.1157222,,,
13289,531.52,81.83043131,252.1044296,,,
13290,531.56,81.83043131,252.1044296,,,
13291,531.6,81.83043131,252.1044296,,,
13292,531.64,81.84056422,252.0931377,,,
13293,531.68,81.84056422,252.0931377,,,
13294,531.72,81.84056422,252.0931377,,,
13295,531.76,81.85069647,252.0818465,,,
13296,531.8,81.85069647,252.0818465,,,
13297,531.84,81.85069647,252.0818465,,,
13298,531.88,81.85069647,252.0818465,,,
13299,531.92,81.86082808,252.0705561,,,
13300,531.96,81.86082808,252.0705561,,,
13301,532,81.86082808,252.0705561,,,
13302,532.04,81.87095903,252.0592663,,,
13303,532.08,81.87095903,252.0592663,,,
13304,532.12,81.87095903,252.0592663,,,
13305,532.16,81.88108933,252.0479772,,,
13306,532.2,81.88108933,252.0479772,,,
13307,532.24,81.88108933,252.0479772,,,
13308,532.28,81.89121897,252.0366889,,,
13309,532.32,81.89121897,252.0366889,,,
13310,532.36,81.89121897,252.0366889,,,
