Sample,Time,XCenter,YCenter
935,37.36,289.1614857,322.5703512
936,37.4,289.1614857,322.5703512
937,37.44,289.1614857,322.5703512
938,37.48,289.1614857,322.5703512
939,37.52,289.169028,322.5762058
940,37.56,289.169028,322.5762058
941,37.6,289.169028,322.5762058
942,37.64,289.169028,322.5762058
943,37.68,289.169028,322.5762058
944,37.72,289.169028,322.5762058
945,37.76,289.1765705,322.5820606
946,37.8,289.1765705,322.5820606
947,37.84,289.1765705,322.5820606
948,37.88,289.1765705,322.5820606
949,37.92,289.1765705,322.5820606
950,37.96,289.1765705,322.5820606
951,38,289.1765705,322.5820606
952,38.04,289.1841132,322.5879155
953,38.08,289.1841132,322.5879155
954,38.12,289.1841132,322.5879155
955,38.16,289.1841132,322.5879155
956,38.2,289.1841132,322.5879155
957,38.24,289.1841132,322.5879155
958,38.28,289.191656,322.5937707
959,38.32,289.191656,322.5937707
960,38.36,289.191656,322.5937707
961,38.4,289.191656,322.5937707
962,38.44,289.191656,322.5937707
963,38.48,289.191656,322.5937707
964,38.52,289.1991989,322.5996261
965,38.56,289.1991989,322.5996261
966,38.6,289.1991989,322.5996261
967,38.64,289.1991989,322.5996261
968,38.68,289.1991989,322.5996261
969,38.72,289.1991989,322.5996261
970,38.76,289.206742,322.6054817
971,38.8,289.206742,322.6054817
972,38.84,289.206742,322.6054817
973,38.88,289.206742,322.6054817
974,38.92,289.206742,322.6054817
975,38.96,289.206742,322.6054817
976,39,289.2142852,322.6113375
977,39.04,289.2142852,322.6113375
978,39.08,289.2142852,322.6113375
979,39.12,289.2142852,322.6113375
980,39.16,289.2142852,322.6113375
981,39.2,289.2142852,322.6113375
982,39.24,289.2218286,322.6171934
983,39.28,289.2218286,322.6171934
984,39.32,289.2218286,322.6171934
985,39.36,289.2218286,322.6171934
986,39.4,289.2218286,322.6171934
987,39.44,289.2218286,322.6171934
988,39.48,289.2293721,322.6230496
989,39.52,289.2293721,322.6230496
990,39.56,289.2293721,322.6230496
991,39.6,289.2293721,322.6230496
992,39.64,289.2293721,322.6230496
993,39.68,289.2293721,322.6230496
994,39.72,289.2369158,322.628906
995,39.76,289.2369158,322.628906
996,39.8,289.2369158,322.628906
997,39.84,289.2369158,322.628906
998,39.88,289.2369158,322.628906
999,39.92,289.2369158,322.628906
1000,39.96,289.2444596,322.6347626
1001,40,289.2444596,322.6347626
1002,40.04,289.2444596,322.6347626
1003,40.08,289.2444596,322.6347626
1004,40.12,289.2444596,322.6347626
1005,40.16,289.2444596,322.6347626
1006,40.2,289.2520035,322.6406194
1007,40.24,289.2520035,322.6406194
1008,40.28,289.2520035,322.6406194
1009,40.32,289.2520035,322.6406194
1010,40.36,289.2520035,322.6406194
1011,40.4,289.2520035,322.6406194
1012,40.44,289.2520035,322.6406194
1013,40.48,289.2595476,322.6464764
1014,40.52,289.2595476,322.6464764
1015,40.56,289.2595476,322.6464764
1016,40.6,289.2595476,322.6464764
1017,40.64,289.2595476,322.6464764
1018,40.68,289.2595476,322.6464764
1019,40.72,289.2670919,322.6523336
1020,40.76,289.2670919,322.6523336
1021,40.8,289.2670919,322.6523336
1022,40.84,289.2670919,322.6523336
1023,40.88,289.2670919,322.6523336
1024,40.92,289.2670919,322.6523336
1025,40.96,289.2746362,322.658191
1026,41,289.2746362,322.658191
1027,41.04,289.2746362,322.658191
1028,41.08,289.2746362,322.658191
1029,41.12,289.2746362,322.658191
1030,41.16,289.2746362,322.658191
1031,41.2,289.2821807,322.6640486
1032,41.24,289.2821807,322.6640486
1033,41.28,289.2821807,322.6640486
1034,41.32,289.2821807,322.6640486
1035,41.36,289.2821807,322.6640486
1036,41.4,289.2821807,322.6640486
1037,41.44,289.2897254,322.6699064
1038,41.48,289.2897254,322.6699064
1039,41.52,289.2897254,322.6699064
1040,41.56,289.2897254,322.6699064
1041,41.6,289.2897254,322.6699064
1042,41.64,289.2897254,322.6699064
1043,41.68,289.2972702,322.6757645
1044,41.72,289.2972702,322.6757645
1045,41.76,289.2972702,322.6757645
1046,41.8,289.2972702,322.6757645
1047,41.84,289.2972702,322.6757645
1048,41.88,289.2972702,322.6757645
1049,41.92,289.3048152,322.6816227
1050,41.96,289.3048152,322.6816227
1051,42,289.3048152,322.6816227
1052,42.04,289.3048152,322.6816227
1053,42.08,289.3048152,322.6816227
1054,42.12,289.3048152,322.6816227
1055,42.16,289.3123603,322.6874811
1056,42.2,289.3123603,322.6874811
1057,42.24,289.3123603,322.6874811
1058,42.28,289.3123603,322.6874811
1059,42.32,289.3123603,322.6874811
1060,42.36,289.3123603,322.6874811
1061,42.4,289.3199055,322.6933397
1062,42.44,289.3199055,322.6933397
1063,42.48,289.3199055,322.6933397
1064,42.52,289.3199055,322.6933397
1065,42.56,289.3199055,322.6933397
1066,42.6,289.3199055,322.6933397
1067,42.64,289.3199055,322.6933397
1068,42.68,289.3274509,322.6991985
1069,42.72,289.3274509,322.6991985
1070,42.76,289.3274509,322.6991985
1071,42.8,289.3274509,322.6991985
1072,42.84,289.3274509,322.6991985
1073,42.88,289.3274509,322.6991985
1074,42.92,289.3349964,322.7050576
1075,42.96,289.3349964,322.7050576
1076,43,289.3349964,322.7050576
1077,43.04,289.3349964,322.7050576
1078,43.08,289.3349964,322.7050576
1079,43.12,289.3349964,322.7050576
1080,43.16,289.3425421,322.7109168
1081,43.2,289.3425421,322.7109168
1082,43.24,289.3425421,322.7109168
1083,43.28,289.3425421,322.7109168
1084,43.32,289.3425421,322.7109168
1085,43.36,289.3425421,322.7109168
1086,43.4,289.3500879,322.7167762
1087,43.44,289.3500879,322.7167762
1088,43.48,289.3500879,322.7167762
1089,43.52,289.3500879,322.7167762
1090,43.56,289.3500879,322.7167762
1091,43.6,289.3500879,322.7167762
1092,43.64,289.3576339,322.7226359
1093,43.68,289.3576339,322.7226359
1094,43.72,289.3576339,322.7226359
1095,43.76,289.3576339,322.7226359
1096,43.8,289.3576339,322.7226359
1097,43.84,289.3576339,322.7226359
1098,43.88,289.36518,322.7284957
1099,43.92,289.36518,322.7284957
1100,43.96,289.36518,322.7284957
1101,44,289.36518,322.7284957
1102,44.04,289.36518,322.7284957
1103,44.08,289.36518,322.7284957
1104,44.12,289.3727262,322.7343558
1105,44.16,289.3727262,322.7343558
1106,44.2,289.3727262,322.7343558
1107,44.24,289.3727262,322.7343558
1108,44.28,289.3727262,322.7343558
1109,44.32,289.3727262,322.7343558
1110,44.36,289.3802726,322.740216
1111,44.4,289.3802726,322.740216
1112,44.44,289.3802726,322.740216
1113,44.48,289.3802726,322.740216
1114,44.52,289.3802726,322.740216
1115,44.56,289.3802726,322.740216
1116,44.6,289.3878192,322.7460765
1117,44.64,289.3878192,322.7460765
1118,44.68,289.3878192,322.7460765
1119,44.72,289.3878192,322.7460765
1120,44.76,289.3878192,322.7460765
1121,44.8,289.3878192,322.7460765
1122,44.84,289.3878192,322.7460765
1123,44.88,289.3953659,322.7519371
1124,44.92,289.3953659,322.7519371
1125,44.96,289.3953659,322.7519371
1126,45,289.3953659,322.7519371
1127,45.04,289.3953659,322.7519371
1128,45.08,289.3953659,322.7519371
1129,45.12,289.4029127,322.757798
1130,45.16,289.4029127,322.757798
1131,45.2,289.4029127,322.757798
1132,45.24,289.4029127,322.757798
1133,45.28,289.4029127,322.757798
1134,45.32,289.4029127,322.757798
1135,45.36,289.4104597,322.763659
1136,45.4,289.4104597,322.763659
1137,45.44,289.4104597,322.763659
1138,45.48,289.4104597,322.763659
1139,45.52,289.4104597,322.763659
1140,45.56,289.4104597,322.763659
1141,45.6,289.4180068,322.7695203
1142,45.64,289.4180068,322.7695203
1143,45.68,289.4180068,322.7695203
1144,45.72,289.4180068,322.7695203
1145,45.76,289.4180068,322.7695203
1146,45.8,289.4180068,322.7695203
1147,45.84,289.425554,322.7753818
1148,45.88,289.425554,322.7753818
1149,45.92,289.425554,322.7753818
1150,45.96,289.425554,322.7753818
1151,46,289.425554,322.7753818
1152,46.04,289.425554,322.7753818
1153,46.08,289.4331014,322.7812434
1154,46.12,289.4331014,322.7812434
1155,46.16,289.4331014,322.7812434
1156,46.2,289.4331014,322.7812434
1157,46.24,289.4331014,322.7812434
1158,46.28,289.4331014,322.7812434
1159,46.32,289.440649,322.7871053
1160,46.36,289.440649,322.7871053
1161,46.4,289.440649,322.7871053
1162,46.44,289.440649,322.7871053
1163,46.48,289.440649,322.7871053
1164,46.52,289.440649,322.7871053
1165,46.56,289.4481967,322.7929674
1166,46.6,289.4481967,322.7929674
1167,46.64,289.4481967,322.7929674
1168,46.68,289.4481967,322.7929674
1169,46.72,289.4481967,322.7929674
1170,46.76,289.4481967,322.7929674
1171,46.8,289.4557445,322.7988297
1172,46.84,289.4557445,322.7988297
1173,46.88,289.4557445,322.7988297
1174,46.92,289.4557445,322.7988297
1175,46.96,289.4557445,322.7988297
1176,47,289.4557445,322.7988297
1177,47.04,289.4632925,322.8046921
1178,47.08,289.4632925,322.8046921
1179,47.12,289.4632925,322.8046921
1180,47.16,289.4632925,322.8046921
1181,47.2,289.4632925,322.8046921
1182,47.24,289.4632925,322.8046921
1183,47.28,289.4632925,322.8046921
1184,47.32,289.4708406,322.8105548
1185,47.36,289.4708406,322.8105548
1186,47.4,289.4708406,322.8105548
1187,47.44,289.4708406,322.8105548
1188,47.48,289.4708406,322.8105548
1189,47.52,289.4708406,322.8105548
1190,47.56,289.4783889,322.8164177
1191,47.6,289.4783889,322.8164177
1192,47.64,289.4783889,322.8164177
1193,47.68,289.4783889,322.8164177
1194,47.72,289.4783889,322.8164177
1195,47.76,289.4783889,322.8164177
1196,47.8,289.4859373,322.8222808
1197,47.84,289.4859373,322.8222808
1198,47.88,289.4859373,322.8222808
1199,47.92,289.4859373,322.8222808
1200,47.96,289.4859373,322.8222808
1201,48,289.4859373,322.8222808
1202,48.04,289.4934859,322.8281441
1203,48.08,289.4934859,322.8281441
1204,48.12,289.4934859,322.8281441
1205,48.16,289.4934859,322.8281441
1206,48.2,289.4934859,322.8281441
1207,48.24,289.4934859,322.8281441
1208,48.28,289.5010346,322.8340076
1209,48.32,289.5010346,322.8340076
1210,48.36,289.5010346,322.8340076
1211,48.4,289.5010346,322.8340076
1212,48.44,289.5010346,322.8340076
1213,48.48,289.5010346,322.8340076
1214,48.52,289.5085834,322.8398713
1215,48.56,289.5085834,322.8398713
1216,48.6,289.5085834,322.8398713
1217,48.64,289.5085834,322.8398713
1218,48.68,289.5085834,322.8398713
1219,48.72,289.5085834,322.8398713
1220,48.76,289.5161324,322.8457352
1221,48.8,289.5161324,322.8457352
1222,48.84,289.5161324,322.8457352
1223,48.88,289.5161324,322.8457352
1224,48.92,289.5161324,322.8457352
1225,48.96,289.5161324,322.8457352
1226,49,289.5236816,322.8515993
1227,49.04,289.5236816,322.8515993
1228,49.08,289.5236816,322.8515993
1229,49.12,289.5236816,322.8515993
1230,49.16,289.5236816,322.8515993
1231,49.2,289.5236816,322.8515993
1232,49.24,289.5312308,322.8574636
1233,49.28,289.5312308,322.8574636
1234,49.32,289.5312308,322.8574636
1235,49.36,289.5312308,322.8574636
1236,49.4,289.5312308,322.8574636
1237,49.44,289.5312308,322.8574636
1238,49.48,289.5312308,322.8574636
1239,49.52,289.5387803,322.8633281
1240,49.56,289.5387803,322.8633281
1241,49.6,289.5387803,322.8633281
1242,49.64,289.5387803,322.8633281
1243,49.68,289.5387803,322.8633281
1244,49.72,289.5387803,322.8633281
1245,49.76,289.5463298,322.8691929
1246,49.8,289.5463298,322.8691929
1247,49.84,289.5463298,322.8691929
1248,49.88,289.5463298,322.8691929
1249,49.92,289.5463298,322.8691929
1250,49.96,289.5463298,322.8691929
1251,50,289.5538796,322.8750578
1252,50.04,289.5538796,322.8750578
1253,50.08,289.5538796,322.8750578
1254,50.12,289.5538796,322.8750578
1255,50.16,289.5538796,322.8750578
1256,50.2,289.5538796,322.8750578
1257,50.24,289.5614294,322.8809229
1258,50.28,289.5614294,322.8809229
1259,50.32,289.5614294,322.8809229
1260,50.36,289.5614294,322.8809229
1261,50.4,289.5614294,322.8809229
1262,50.44,289.5614294,322.8809229
1263,50.48,289.5689794,322.8867882
1264,50.52,289.5689794,322.8867882
1265,50.56,289.5689794,322.8867882
1266,50.6,289.5689794,322.8867882
1267,50.64,289.5689794,322.8867882
1268,50.68,289.5689794,322.8867882
1269,50.72,289.5765296,322.8926538
1270,50.76,289.5765296,322.8926538
1271,50.8,289.5765296,322.8926538
1272,50.84,289.5765296,322.8926538
1273,50.88,289.5765296,322.8926538
1274,50.92,289.5765296,322.8926538
1275,50.96,289.5840799,322.8985195
1276,51,289.5840799,322.8985195
1277,51.04,289.5840799,322.8985195
1278,51.08,289.5840799,322.8985195
1279,51.12,289.5840799,322.8985195
1280,51.16,289.5840799,322.8985195
1281,51.2,289.5916303,322.9043855
1282,51.24,289.5916303,322.9043855
1283,51.28,289.5916303,322.9043855
1284,51.32,289.5916303,322.9043855
1285,51.36,289.5916303,322.9043855
1286,51.4,289.5916303,322.9043855
1287,51.44,289.5991809,322.9102516
1288,51.48,289.5991809,322.9102516
1289,51.52,289.5991809,322.9102516
1290,51.56,289.5991809,322.9102516
1291,51.6,289.5991809,322.9102516
1292,51.64,289.5991809,322.9102516
1293,51.68,289.6067316,322.916118
1294,51.72,289.6067316,322.916118
1295,51.76,289.6067316,322.916118
