Sample,Time,XCenter,YCenter
1189,47.52,184.8097405,199.8291158
1190,47.56,184.2218211,199.1414607
1191,47.6,183.6403892,198.4580921
1192,47.64,183.052466,197.7715713
1193,47.68,182.4710155,197.0893107
1194,47.72,181.8830471,196.4038733
1195,47.76,181.301537,195.7226702
1196,47.8,180.7134823,195.0382655
1197,47.84,180.1253673,194.3543583
1198,47.88,179.5378693,193.6821949
1199,47.92,178.9495954,192.99923
1200,47.96,178.3677456,192.3204372
1201,48,177.7792822,191.6383802
1202,48.04,177.19723,190.9604712
1203,48.08,176.6085361,190.2792727
1204,48.12,176.378213,189.0364247
1205,48.16,176.1546605,187.8013939
1206,48.2,175.9248363,186.5667041
1207,48.24,175.6952535,185.3360116
1208,48.28,175.4724003,184.1129661
1209,48.32,175.243272,182.8901038
1210,48.36,175.0201991,181.663861
1211,48.4,174.791497,180.4486528
1212,48.44,174.5694719,179.2408752
1213,48.48,174.3411664,178.0330764
1214,48.52,174.1130513,176.8289061
1215,48.56,173.8915752,175.6320118
1216,48.6,173.663814,174.4349475
1217,48.64,172.9081618,173.6815131
1218,48.68,172.1577256,172.9211155
1219,48.72,171.4008295,172.1677141
1220,48.76,170.6432743,171.4142938
1221,48.8,169.8850401,170.6608356
1222,48.84,169.1320035,169.9003923
1223,48.88,168.3723671,169.1468143
1224,48.92,167.6119919,168.3931411
1225,48.96,166.8508576,167.6393535
1226,49,166.0949019,166.8785577
1227,49.04,165.3322043,166.124497
1228,49.08,164.5686866,165.3702642
1229,49.12,163.8043282,164.6158402
1230,49.16,163.0451287,163.8543831
1231,49.2,162.2790426,163.0995313
1232,49.24,161.5120534,162.3444301
1233,49.28,161.1631013,161.6436438
1234,49.32,160.8267783,160.9404136
1235,49.36,160.4777859,160.240757
1236,49.4,160.1348296,159.5349085
1237,49.44,159.7923725,158.8401063
1238,49.48,159.4432807,158.1420599
1239,49.52,159.1002214,157.437839
1240,49.56,158.7576427,156.7445948
1241,49.6,158.4144927,156.041415
1242,49.64,158.0718111,155.3491661
1243,49.68,157.7285511,154.6469875
1244,49.72,157.3791338,153.9519083
1245,49.76,157.0362588,153.2610698
1246,49.8,156.6927944,152.5603092
1247,49.84,156.3431468,151.8665723
1248,49.88,156.0061458,151.1705095
1249,49.92,155.6563225,150.4776245
1250,49.96,154.8113665,149.420799
1251,50,153.9591368,148.3702435
1252,50.04,153.1118721,147.3129077
1253,50.08,152.2634039,146.2552599
1254,50.12,151.4074998,145.2036933
1255,50.16,150.5564931,144.1452693
1256,50.2,149.7041669,143.0863994
1257,50.24,148.8442387,142.0334209
1258,50.28,147.9891385,140.9735052
1259,50.32,147.1325993,139.9130076
1260,50.36,146.2682884,138.8582106
1261,50.4,145.4087332,137.7963933
1262,50.44,144.9616442,137.2605533
1263,50.48,144.5141219,136.7244986
1264,50.52,144.0530246,136.1905897
1265,50.56,143.6046024,135.6540732
1266,50.6,143.1557298,135.1173235
1267,50.64,142.7064009,134.5803343
1268,50.68,142.2434066,134.04541
1269,50.72,141.793131,133.5079089
1270,50.76,141.3423817,132.9701495
1271,50.8,140.8911528,132.4321253
1272,50.84,140.4394383,131.8938302
1273,50.88,139.9739423,131.3574975
1274,50.92,139.5212213,130.8186268
1275,50.96,139.0679965,130.2794658
1276,51,138.6142621,129.740008
1277,51.04,138.1466508,129.2024296
1278,51.08,137.6918607,128.6623444
1279,51.12,137.2365423,128.1219427
1280,51.16,136.686765,127.2894172
1281,51.2,136.1366807,126.4667361
1282,51.24,135.5853784,125.633582
1283,51.28,135.0267777,124.806185
1284,51.32,134.4808531,123.9763582
1285,51.36,133.9206179,123.148184
1286,51.4,133.3660753,122.3135235
1287,51.44,132.8041335,121.484482
1288,51.48,132.2548885,120.6530219
1289,51.52,131.6911884,119.8230404
1290,51.56,131.1331581,118.9865461
1291,51.6,130.574674,118.1596413
1292,51.64,130.0148102,117.3221099
1293,51.68,128.8404827,116.6371602
1294,51.72,127.668593,115.9539431
1295,51.76,126.4848664,115.2641392
1296,51.8,125.2963195,114.571843
1297,51.84,124.1028798,113.8770153
1298,51.88,122.9117078,113.1838249
1299,51.92,121.7082904,112.4838291
1300,51.96,120.4997557,111.78118
1301,52,119.2933533,111.0800928
1302,52.04,118.074382,110.3720272
1303,52.08,116.8500574,109.6611805
1304,52.12,115.6202981,108.9475088
1305,52.16,114.3924794,108.2352924
1306,52.2,113.1516348,107.5158533
1307,52.24,112.5012667,106.2969976
1308,52.28,111.849044,105.0771953
1309,52.32,111.1949271,103.8563858
1310,52.36,110.5388762,102.6345076
1311,52.4,109.8661471,101.4128903
1312,52.44,109.206077,100.1886504
1313,52.48,108.5439491,98.96315438
1314,52.52,107.879721,97.73633837
1315,52.56,107.2133488,96.50813766
1316,52.6,106.5447909,95.27848804
1317,52.64,105.8740022,94.04732344
1318,52.68,105.200938,92.81457747
1319,52.72,104.5255528,91.58018302
1320,52.76,103.8328228,90.34511305
1321,52.8,103.152624,89.10717727
1322,52.84,102.4699633,87.86738686
1323,52.88,101.7847924,86.62567158
1324,52.92,101.0970625,85.38196037
1325,52.96,100.2052395,84.75947383
1326,53,99.31014429,84.13489507
1327,53.04,98.41173851,83.50819878
1328,53.08,97.50998311,82.87935935
1329,53.12,96.59685872,82.24357838
1330,53.16,95.68825472,81.61035596
1331,53.2,94.77618057,80.97491123
1332,53.24,93.86059513,80.33721716
1333,53.28,92.94145672,79.69724637
1334,53.32,92.01118011,79.0604923
1335,53.36,91.08478095,78.41588032
1336,53.4,90.15470022,77.7689073
1337,53.44,89.22089392,77.11954436
1338,53.48,88.28331752,76.46776227
1339,53.52,87.33362686,75.80856439
1340,53.56,86.38834026,75.15183391
1341,53.6,85.43914587,74.4925939
1342,53.64,84.48599672,73.83081351
1343,53.68,83.52884516,73.16646148
1344,53.72,82.7006742,72.40638911
1345,53.76,81.87715787,71.63840961
1346,53.8,81.04258883,70.87343507
1347,53.84,80.20474947,70.10595693
1348,53.88,79.36292157,69.32533419
1349,53.92,78.51841051,68.55273302
