Sample,Time,X.center,Y.center,,, 
2829,113.12,176.0939403,16.10918912,,,
2830,113.16,176.0771821,16.10418684,,,
2831,113.2,176.0604227,16.09918398,,,
2832,113.24,176.042591,16.08523887,,,
2833,113.28,176.0258292,16.08023448,,,
2834,113.32,176.0090662,16.07522949,,,
2835,113.36,175.9923021,16.07022393,,,
2836,113.4,175.9804111,16.06092449,,,
2837,113.44,175.9576988,16.05126744,,,
2838,113.48,175.9409311,16.04625975,,,
2839,113.52,175.9241622,16.04125148,,,
2840,113.56,175.9122678,16.03194918,,,
2841,113.6,175.8954969,16.0269397,,,
2842,113.64,175.8727766,16.0172776,,,
2843,113.68,175.8560029,16.01226663,,,
2844,113.72,175.8441052,16.00296146,,,
2845,113.76,175.8273295,15.99794927,,,
2846,113.8,175.8105526,15.99293649,,,
2847,113.84,175.7927024,15.97897564,,,
2848,113.88,175.7759231,15.97396132,,,
2849,113.92,175.7591426,15.96894642,,,
2850,113.96,175.742361,15.96393093,,,
2851,114,175.7304577,15.95462099,,,
2852,114.04,175.7077217,15.94494875,,,
2853,114.08,175.6909364,15.93993114,,,
2854,114.12,175.67415,15.93491294,,,
2855,114.16,175.6622433,15.92560013,,,
2856,114.2,175.6395009,15.91592374,,,
2857,114.24,175.6227108,15.91090341,,,
2858,114.28,175.6059196,15.9058825,,,
2859,114.32,175.5940095,15.89656682,,,
2860,114.36,175.5772163,15.89154468,,,
2861,114.4,175.5544658,15.88186324,,,
2862,114.44,175.5376697,15.87683961,,,
2863,114.48,175.5257563,15.86752105,,,
2864,114.52,175.5089582,15.8624962,,,
2865,114.56,175.492159,15.85747076,,,
2866,114.6,175.4694004,15.84778426,,,
2867,114.64,175.4574836,15.83846282,,,
2868,114.68,175.4406808,15.83343525,,,
2869,114.72,175.4238768,15.82840709,,,
2870,114.76,175.4070716,15.82337835,,,
2871,114.8,175.3891915,15.80939212,,,
2872,114.84,175.3723838,15.80436182,,,
2873,114.88,175.355575,15.79933095,,,
2874,114.92,175.338765,15.79429948,,,
